# llms.txt for medscanada.com

## About
medscanada.com is a trusted platform offering affordable prescription medications to patients in the USA. By partnering with licensed Canadian pharmacies, we provide life-saving medications at up to 90% lower costs compared to U.S. retail prices. Our mission is to make healthcare accessible and affordable for everyone.

Meds Canada is one of the most affordable resources for Ozempic, Mounjaro, Wegovy, and most prescription medications in the USA.

## Canonical URL
https://medscanada.com

## Key Resources
- Frontline-gold-for-dogs-89-132lbs: https://medscanada.com/product/frontline-gold-for-dogs-89-132lbs
- Frontline-gold-for-cats-green: https://medscanada.com/product/frontline-gold-for-cats-green
- Savaysa: https://medscanada.com/product/savaysa
- Drospirenoneethinyl-estradiol: https://medscanada.com/product/drospirenoneethinyl-estradiol
- Ketostix: https://medscanada.com/product/ketostix
- Keto-diastix: https://medscanada.com/product/keto-diastix
- Tilade: https://medscanada.com/product/tilade
- Nicorette-gum-4mg-ice-mint-w-whitening: https://medscanada.com/product/nicorette-gum-4mg-ice-mint-w-whitening
- Nicorette-gum-4mg-fresh-mint: https://medscanada.com/product/nicorette-gum-4mg-fresh-mint
- Nicorette-gum-4mg-fruit-fusion: https://medscanada.com/product/nicorette-gum-4mg-fruit-fusion
- Nicotine-gum-4mg-orig: https://medscanada.com/product/nicotine-gum-4mg-orig
- Patanase-nasal-spray: https://medscanada.com/product/patanase-nasal-spray
- Grastek: https://medscanada.com/product/grastek
- Potassium-chloride: https://medscanada.com/product/potassium-chloride
- Omega-3-acid-ethyl-esters: https://medscanada.com/product/omega-3-acid-ethyl-esters
- Rapamune: https://medscanada.com/product/rapamune
- Axert: https://medscanada.com/product/axert
- Almotriptan: https://medscanada.com/product/almotriptan
- Exforge: https://medscanada.com/product/exforge
- Ovestin-hrt-cream: https://medscanada.com/product/ovestin-hrt-cream
- Carvedilol-cr: https://medscanada.com/product/carvedilol-cr
- Dristan-nasal-mist: https://medscanada.com/product/dristan-nasal-mist
- Apriso: https://medscanada.com/product/apriso
- Prandin: https://medscanada.com/product/prandin
- Ziana: https://medscanada.com/product/ziana
- Dovonex-scalp-solution: https://medscanada.com/product/dovonex-scalp-solution
- Lynparza: https://medscanada.com/product/lynparza
- Colazal: https://medscanada.com/product/colazal
- Urisec-cream: https://medscanada.com/product/urisec-cream
- Luxiq: https://medscanada.com/product/luxiq
- Buccastem: https://medscanada.com/product/buccastem
- Clomiphene: https://medscanada.com/product/clomiphene
- Levsin: https://medscanada.com/product/levsin
- Bravecto-spot-on-for-small-cats: https://medscanada.com/product/bravecto-spot-on-for-small-cats
- Bravecto-spot-on-for-medium-cats: https://medscanada.com/product/bravecto-spot-on-for-medium-cats
- Bravecto-spot-on-for-large-cat: https://medscanada.com/product/bravecto-spot-on-for-large-cat
- Veramyst: https://medscanada.com/product/veramyst
- Cheristin: https://medscanada.com/product/cheristin
- Cyclogyl: https://medscanada.com/product/cyclogyl
- Ziac: https://medscanada.com/product/ziac
- Uroxatral: https://medscanada.com/product/uroxatral
- Alfuzosin-xl: https://medscanada.com/product/alfuzosin-xl
- Gleostine: https://medscanada.com/product/gleostine
- Isoptin-sr: https://medscanada.com/product/isoptin-sr
- Verapamil-sr: https://medscanada.com/product/verapamil-sr
- Verapamil-sr-836: https://medscanada.com/product/verapamil-sr-836
- Angeliq-789: https://medscanada.com/product/angeliq-789
- Nalfon: https://medscanada.com/product/nalfon
- Fenoprofen: https://medscanada.com/product/fenoprofen
- Sibelium: https://medscanada.com/product/sibelium
- Flunarizine: https://medscanada.com/product/flunarizine
- Amoxapine: https://medscanada.com/product/amoxapine
- Zonegran: https://medscanada.com/product/zonegran
- Zonisamide: https://medscanada.com/product/zonisamide
- Glucotrol-xl: https://medscanada.com/product/glucotrol-xl
- Glipizide-xl: https://medscanada.com/product/glipizide-xl
- Senokot-s: https://medscanada.com/product/senokot-s
- Duaklir-pressair: https://medscanada.com/product/duaklir-pressair
- Trilipix: https://medscanada.com/product/trilipix
- Invega-trinza: https://medscanada.com/product/invega-trinza
- Norpace: https://medscanada.com/product/norpace
- Inspra: https://medscanada.com/product/inspra
- Eplerenone: https://medscanada.com/product/eplerenone
- Sectral: https://medscanada.com/product/sectral
- Zarontin: https://medscanada.com/product/zarontin
- Fareston: https://medscanada.com/product/fareston
- Tarka: https://medscanada.com/product/tarka
- Nicorette-invisi-patches: https://medscanada.com/product/nicorette-invisi-patches
- Anusol-plus-hemorrhoidal-ointment-with-anesthetic: https://medscanada.com/product/anusol-plus-hemorrhoidal-ointment-with-anesthetic
- Prinzide: https://medscanada.com/product/prinzide
- Prinzide-327: https://medscanada.com/product/prinzide-327
- Sennosides-laxative: https://medscanada.com/product/sennosides-laxative
- Zebinix: https://medscanada.com/product/zebinix
- Buckleys-original-mixture: https://medscanada.com/product/buckleys-original-mixture
- Buckleys-original-mixture-nighttime: https://medscanada.com/product/buckleys-original-mixture-nighttime
- Emadine: https://medscanada.com/product/emadine
- Essiac: https://medscanada.com/product/essiac
- Razadyne: https://medscanada.com/product/razadyne
- Galantamine: https://medscanada.com/product/galantamine
- Tambocor: https://medscanada.com/product/tambocor
- Dovato: https://medscanada.com/product/dovato
- Kemadrin: https://medscanada.com/product/kemadrin
- Levosalbutamol-nebules: https://medscanada.com/product/levosalbutamol-nebules
- Nitoman: https://medscanada.com/product/nitoman
- Tetrabenazine: https://medscanada.com/product/tetrabenazine
- Lotensin-hct: https://medscanada.com/product/lotensin-hct
- Rulid: https://medscanada.com/product/rulid
- Rifampin: https://medscanada.com/product/rifampin
- Bonefos: https://medscanada.com/product/bonefos
- Preparation-h-cream: https://medscanada.com/product/preparation-h-cream
- Cardizem-sr: https://medscanada.com/product/cardizem-sr
- Childrens-allegra: https://medscanada.com/product/childrens-allegra
- Lotrel: https://medscanada.com/product/lotrel
- Luvox-cr: https://medscanada.com/product/luvox-cr
- Aminavast: https://medscanada.com/product/aminavast
- Sinemet: https://medscanada.com/product/sinemet
- Gabitril: https://medscanada.com/product/gabitril
- Pramipexole-er: https://medscanada.com/product/pramipexole-er
- Jamieson-folic-acid: https://medscanada.com/product/jamieson-folic-acid
- Juluca: https://medscanada.com/product/juluca
- Stalevo: https://medscanada.com/product/stalevo
- Stalevo-928: https://medscanada.com/product/stalevo-928
- Carbidopalevodopaentacapone: https://medscanada.com/product/carbidopalevodopaentacapone
- Fml-forte-eyedrops: https://medscanada.com/product/fml-forte-eyedrops
- Labetalol: https://medscanada.com/product/labetalol
- Equine-fa-plus-granules: https://medscanada.com/product/equine-fa-plus-granules
- Evotaz: https://medscanada.com/product/evotaz
- Coversyl-plus-hd: https://medscanada.com/product/coversyl-plus-hd
- Jadenu: https://medscanada.com/product/jadenu
- Deferasirox-j: https://medscanada.com/product/deferasirox-j
- Ridaura: https://medscanada.com/product/ridaura
- Anusol-hc-ointment: https://medscanada.com/product/anusol-hc-ointment
- Levlite: https://medscanada.com/product/levlite
- Levonorgestrel-ethinyl-estradiol-28: https://medscanada.com/product/levonorgestrel-ethinyl-estradiol-28
- Vfend: https://medscanada.com/product/vfend
- Eprosartan: https://medscanada.com/product/eprosartan
- Exelon: https://medscanada.com/product/exelon
- Xadago: https://medscanada.com/product/xadago
- Buckleys-mucus-and-phlegm-relief: https://medscanada.com/product/buckleys-mucus-and-phlegm-relief
- Steglatro: https://medscanada.com/product/steglatro
- Emend: https://medscanada.com/product/emend
- Velphoro: https://medscanada.com/product/velphoro
- Nevirapine: https://medscanada.com/product/nevirapine
- Starlix: https://medscanada.com/product/starlix
- Nateglinide: https://medscanada.com/product/nateglinide
- Alomide: https://medscanada.com/product/alomide
- Dovonex-cream: https://medscanada.com/product/dovonex-cream
- Tri-lo-sprintec: https://medscanada.com/product/tri-lo-sprintec
- S-adenosyl-225: https://medscanada.com/product/s-adenosyl-225
- Frontline-top-spot-for-cats: https://medscanada.com/product/frontline-top-spot-for-cats
- Frontline-top-spot-for-small-dogs: https://medscanada.com/product/frontline-top-spot-for-small-dogs
- Frontline-top-spot-for-medium-dogs: https://medscanada.com/product/frontline-top-spot-for-medium-dogs
- Frontline-top-spot-for-large-dogs: https://medscanada.com/product/frontline-top-spot-for-large-dogs
- Grisovin-fp: https://medscanada.com/product/grisovin-fp
- Desowen-lotion: https://medscanada.com/product/desowen-lotion
- Sinemet-cr: https://medscanada.com/product/sinemet-cr
- Carbidopalevodopa-cr-591: https://medscanada.com/product/carbidopalevodopa-cr-591
- Vitamin-b-12-nature-made: https://medscanada.com/product/vitamin-b-12-nature-made
- Bravecto-plus: https://medscanada.com/product/bravecto-plus
- Avandamet: https://medscanada.com/product/avandamet
- Alecensaro: https://medscanada.com/product/alecensaro
- Eqvalan: https://medscanada.com/product/eqvalan
- D-penamine: https://medscanada.com/product/d-penamine
- Purell-hand-sanitizer-original: https://medscanada.com/product/purell-hand-sanitizer-original
- Voltaren: https://medscanada.com/product/voltaren
- Diclofenac-sodium: https://medscanada.com/product/diclofenac-sodium
- Arcoxia: https://medscanada.com/product/arcoxia
- Etoricoxib: https://medscanada.com/product/etoricoxib
- Selzentry: https://medscanada.com/product/selzentry
- Nitrofurazone: https://medscanada.com/product/nitrofurazone
- Periactin: https://medscanada.com/product/periactin
- Pyralvex-solution: https://medscanada.com/product/pyralvex-solution
- Lodine-sr: https://medscanada.com/product/lodine-sr
- Etodolac-xl: https://medscanada.com/product/etodolac-xl
- Vastarel-mr: https://medscanada.com/product/vastarel-mr
- Optimmune-ointment: https://medscanada.com/product/optimmune-ointment
- Cyclosporine-ointment: https://medscanada.com/product/cyclosporine-ointment
- Nimodipine: https://medscanada.com/product/nimodipine
- Tavist: https://medscanada.com/product/tavist
- Voltaren-extra-strength-gel: https://medscanada.com/product/voltaren-extra-strength-gel
- Metronidazole-gel-075: https://medscanada.com/product/metronidazole-gel-075
- Calcitriol: https://medscanada.com/product/calcitriol
- Tegretol: https://medscanada.com/product/tegretol
- Galliprant: https://medscanada.com/product/galliprant
- Depo-medrol: https://medscanada.com/product/depo-medrol
- Fucidin-ointment: https://medscanada.com/product/fucidin-ointment
- Dexamethasone-injection: https://medscanada.com/product/dexamethasone-injection
- Naftin-cream: https://medscanada.com/product/naftin-cream
- Valdoxan: https://medscanada.com/product/valdoxan
- Ventolin-nebules: https://medscanada.com/product/ventolin-nebules
- Albuterol-salbutamol-sulfate: https://medscanada.com/product/albuterol-salbutamol-sulfate
- Cordran-tape: https://medscanada.com/product/cordran-tape
- Indomethacin-cr: https://medscanada.com/product/indomethacin-cr
- Sebulex-medicated-shampoo: https://medscanada.com/product/sebulex-medicated-shampoo
- Reglan: https://medscanada.com/product/reglan
- Oxistat-cream: https://medscanada.com/product/oxistat-cream
- Oxiconazole-nitrate-cream: https://medscanada.com/product/oxiconazole-nitrate-cream
- Thiocolchicoside: https://medscanada.com/product/thiocolchicoside
- Fluocinonide-topical-solution: https://medscanada.com/product/fluocinonide-topical-solution
- Veregen: https://medscanada.com/product/veregen
- Wartec-solution: https://medscanada.com/product/wartec-solution
- Ammonium-lactate-lotion: https://medscanada.com/product/ammonium-lactate-lotion
- Dermazene-cream: https://medscanada.com/product/dermazene-cream
- Hydrocortisoneiodoquinol-cream: https://medscanada.com/product/hydrocortisoneiodoquinol-cream
- Stablon: https://medscanada.com/product/stablon
- Nystatin-topical-powder: https://medscanada.com/product/nystatin-topical-powder
- Budesonide-aq-nasal-spray: https://medscanada.com/product/budesonide-aq-nasal-spray
- Euflexxa: https://medscanada.com/product/euflexxa
- Nicotrol-inhaler: https://medscanada.com/product/nicotrol-inhaler
- Flagystatin-ovules: https://medscanada.com/product/flagystatin-ovules
- Anucort-hc: https://medscanada.com/product/anucort-hc
- Eumovate-ointment: https://medscanada.com/product/eumovate-ointment
- Clobetasone-butyrate-ointment: https://medscanada.com/product/clobetasone-butyrate-ointment
- Oruvail-gel: https://medscanada.com/product/oruvail-gel
- Ketoprofen-gel: https://medscanada.com/product/ketoprofen-gel
- Eurax-cream: https://medscanada.com/product/eurax-cream
- Betaderm-ointment: https://medscanada.com/product/betaderm-ointment
- Alclometasone-dipropionate-cream: https://medscanada.com/product/alclometasone-dipropionate-cream
- Trifexis: https://medscanada.com/product/trifexis
- Topicort-topical-spray: https://medscanada.com/product/topicort-topical-spray
- Gas-x-extra-strength-chewable-tablets: https://medscanada.com/product/gas-x-extra-strength-chewable-tablets
- Eldopaque-cream: https://medscanada.com/product/eldopaque-cream
- Silver-nitrate-applicators: https://medscanada.com/product/silver-nitrate-applicators
- Cromolyn-sodium-allergy-relief-eye-drops: https://medscanada.com/product/cromolyn-sodium-allergy-relief-eye-drops
- Sodium-cromoglycate-eye-drops: https://medscanada.com/product/sodium-cromoglycate-eye-drops
- Ametop-gel-with-dressing: https://medscanada.com/product/ametop-gel-with-dressing
- Ovestin-cream: https://medscanada.com/product/ovestin-cream
- Condylox-gel: https://medscanada.com/product/condylox-gel
- Betnovate-cream: https://medscanada.com/product/betnovate-cream
- Limbrel: https://medscanada.com/product/limbrel
- Daflon: https://medscanada.com/product/daflon
- Zovirax-ophthalmic-ointment: https://medscanada.com/product/zovirax-ophthalmic-ointment
- Acyclovir-ophthalmic-ointment: https://medscanada.com/product/acyclovir-ophthalmic-ointment
- Dettol-antiseptic: https://medscanada.com/product/dettol-antiseptic
- Feldene-gel: https://medscanada.com/product/feldene-gel
- Piroxicam-gel: https://medscanada.com/product/piroxicam-gel
- Betaderm-scalp-lotion: https://medscanada.com/product/betaderm-scalp-lotion
- Nephrocaps: https://medscanada.com/product/nephrocaps
- Flamazine-cream: https://medscanada.com/product/flamazine-cream
- Elimite: https://medscanada.com/product/elimite
- Permethrin-cream: https://medscanada.com/product/permethrin-cream
- Cleocin-t-pads: https://medscanada.com/product/cleocin-t-pads
- Cytra-k-oral-solution: https://medscanada.com/product/cytra-k-oral-solution
- Potassium-citratecitric-acid: https://medscanada.com/product/potassium-citratecitric-acid
- Moviprep: https://medscanada.com/product/moviprep
- Imitrex-prefilled-syringes: https://medscanada.com/product/imitrex-prefilled-syringes
- Sumatriptan-prefilled-syringes: https://medscanada.com/product/sumatriptan-prefilled-syringes
- Nerisone-oily-cream: https://medscanada.com/product/nerisone-oily-cream
- Gynatrof: https://medscanada.com/product/gynatrof
- Vanectyl-p: https://medscanada.com/product/vanectyl-p
- Evoclin-foam: https://medscanada.com/product/evoclin-foam
- Coal-tar: https://medscanada.com/product/coal-tar
- Epilim-chrono-cr: https://medscanada.com/product/epilim-chrono-cr
- Luliconazole: https://medscanada.com/product/luliconazole
- Opticrom: https://medscanada.com/product/opticrom
- Sintrom: https://medscanada.com/product/sintrom
- Nicoumalone: https://medscanada.com/product/nicoumalone
- Timolol-maleate-ophthalmic-gel: https://medscanada.com/product/timolol-maleate-ophthalmic-gel
- Sleep-md: https://medscanada.com/product/sleep-md
- Progesterone-injection: https://medscanada.com/product/progesterone-injection
- Suprep-bowel-prep-kit: https://medscanada.com/product/suprep-bowel-prep-kit
- Heparin: https://medscanada.com/product/heparin
- Temovate-ointment: https://medscanada.com/product/temovate-ointment
- Rectiv: https://medscanada.com/product/rectiv
- Imodium-complete: https://medscanada.com/product/imodium-complete
- Phospha-250-neutral: https://medscanada.com/product/phospha-250-neutral
- Terconazole-cream: https://medscanada.com/product/terconazole-cream
- Robaxisal-extra-strength-muscle-relaxant: https://medscanada.com/product/robaxisal-extra-strength-muscle-relaxant
- Cloderm-cream: https://medscanada.com/product/cloderm-cream
- Tylenol-ultra-relief: https://medscanada.com/product/tylenol-ultra-relief
- Hyderm-cream: https://medscanada.com/product/hyderm-cream
- Epinastine-eye-drops: https://medscanada.com/product/epinastine-eye-drops
- Elestat-eye-drops: https://medscanada.com/product/elestat-eye-drops
- Supartz: https://medscanada.com/product/supartz
- Urispas: https://medscanada.com/product/urispas
- Elocom-ointment: https://medscanada.com/product/elocom-ointment
- Diflorasone-diacetate-e-cream: https://medscanada.com/product/diflorasone-diacetate-e-cream
- Calmurid-hc-cream: https://medscanada.com/product/calmurid-hc-cream
- Biafine-topical-emulsion: https://medscanada.com/product/biafine-topical-emulsion
- Cartia-xt: https://medscanada.com/product/cartia-xt
- Zirgan: https://medscanada.com/product/zirgan
- Ganciclovir: https://medscanada.com/product/ganciclovir
- Lactulose-laxative: https://medscanada.com/product/lactulose-laxative
- Tobrex-ophthalmic-drops: https://medscanada.com/product/tobrex-ophthalmic-drops
- Tobramycin-ophthalmic-drops: https://medscanada.com/product/tobramycin-ophthalmic-drops
- Celestone-soluspan-injection: https://medscanada.com/product/celestone-soluspan-injection
- Folbee-tablets: https://medscanada.com/product/folbee-tablets
- Flagyl-vaginal-cream: https://medscanada.com/product/flagyl-vaginal-cream
- Junior-strength-tylenol-meltaways: https://medscanada.com/product/junior-strength-tylenol-meltaways
- Pizotifen: https://medscanada.com/product/pizotifen
- Pizotifen-569: https://medscanada.com/product/pizotifen-569
- Sandomigran: https://medscanada.com/product/sandomigran
- Phenazopyridine: https://medscanada.com/product/phenazopyridine
- Lamisil-at-gel: https://medscanada.com/product/lamisil-at-gel
- Murine-tears-eye-drops: https://medscanada.com/product/murine-tears-eye-drops
- Folbee-plus: https://medscanada.com/product/folbee-plus
- Verapamil: https://medscanada.com/product/verapamil
- Coveram: https://medscanada.com/product/coveram
- Iopidine-eye-drops: https://medscanada.com/product/iopidine-eye-drops
- Bacteriostatic-water: https://medscanada.com/product/bacteriostatic-water
- Locoid-lotion: https://medscanada.com/product/locoid-lotion
- Norgestimateethinyl-estradiol: https://medscanada.com/product/norgestimateethinyl-estradiol
- Trinessa: https://medscanada.com/product/trinessa
- Vistaril: https://medscanada.com/product/vistaril
- Hydroxyzine-pamoate: https://medscanada.com/product/hydroxyzine-pamoate
- Prevident-brush-on-gel: https://medscanada.com/product/prevident-brush-on-gel
- Valisone-g-cream: https://medscanada.com/product/valisone-g-cream
- Colyte-powder: https://medscanada.com/product/colyte-powder
- Rheumatrex: https://medscanada.com/product/rheumatrex
- Methotrexate-sodium: https://medscanada.com/product/methotrexate-sodium
- Preservision-eye-vitamin-areds-2: https://medscanada.com/product/preservision-eye-vitamin-areds-2
- Caphosol: https://medscanada.com/product/caphosol
- Iberogast-liquid: https://medscanada.com/product/iberogast-liquid
- Emla-patches: https://medscanada.com/product/emla-patches
- Lidocaineprilocaine-patches: https://medscanada.com/product/lidocaineprilocaine-patches
- Klaron: https://medscanada.com/product/klaron
- Sulfacetamide-sodium: https://medscanada.com/product/sulfacetamide-sodium
- Pregvit-prenatalpostpartum-vitamin-mineral-supplement: https://medscanada.com/product/pregvit-prenatalpostpartum-vitamin-mineral-supplement
- Atrovent-nasal-spray: https://medscanada.com/product/atrovent-nasal-spray
- Ipratropium-bromide-nasal-spray: https://medscanada.com/product/ipratropium-bromide-nasal-spray
- Combantrin-tablets: https://medscanada.com/product/combantrin-tablets
- Foltx: https://medscanada.com/product/foltx
- Vusion-ointment: https://medscanada.com/product/vusion-ointment
- Temovate-cream: https://medscanada.com/product/temovate-cream
- Cordran-lotion: https://medscanada.com/product/cordran-lotion
- Zylet-ophthalmic-drops: https://medscanada.com/product/zylet-ophthalmic-drops
- Anaprox-ds: https://medscanada.com/product/anaprox-ds
- Generlac-solution: https://medscanada.com/product/generlac-solution
- Namzaric: https://medscanada.com/product/namzaric
- Minards-liniment: https://medscanada.com/product/minards-liniment
- Glyceryl-trinitrate-spray: https://medscanada.com/product/glyceryl-trinitrate-spray
- Monurol-sachet: https://medscanada.com/product/monurol-sachet
- Fosfomycin-tromethamine-sachet: https://medscanada.com/product/fosfomycin-tromethamine-sachet
- Aveo-tsd-antisnore-aid: https://medscanada.com/product/aveo-tsd-antisnore-aid
- Cortate-cream: https://medscanada.com/product/cortate-cream
- Cyproheptadine-liquid: https://medscanada.com/product/cyproheptadine-liquid
- Sertaconazole: https://medscanada.com/product/sertaconazole
- Dovobet-gel: https://medscanada.com/product/dovobet-gel
- Glycopyrrolate: https://medscanada.com/product/glycopyrrolate
- Lisinoprilhctz: https://medscanada.com/product/lisinoprilhctz
- Gravol-alcohol-free-liquid: https://medscanada.com/product/gravol-alcohol-free-liquid
- Carboxymethylcellulose-sodium-03n-acetyl-carnosine-10: https://medscanada.com/product/carboxymethylcellulose-sodium-03n-acetyl-carnosine-10
- Stimate-nasal-spray: https://medscanada.com/product/stimate-nasal-spray
- Nicomide: https://medscanada.com/product/nicomide
- Nicotinamide: https://medscanada.com/product/nicotinamide
- Fosteum: https://medscanada.com/product/fosteum
- Metacam-oral-suspension: https://medscanada.com/product/metacam-oral-suspension
- Flarex-eye-drops: https://medscanada.com/product/flarex-eye-drops
- Lysteda: https://medscanada.com/product/lysteda
- Calmoseptine-ointment: https://medscanada.com/product/calmoseptine-ointment
- Fluor-a-day: https://medscanada.com/product/fluor-a-day
- Ludiomil: https://medscanada.com/product/ludiomil
- Imiquimod-cream: https://medscanada.com/product/imiquimod-cream
- Zonalon-cream: https://medscanada.com/product/zonalon-cream
- Exelderm-cream: https://medscanada.com/product/exelderm-cream
- Osphena: https://medscanada.com/product/osphena
- Cosopt-drops: https://medscanada.com/product/cosopt-drops
- Betagan-eye-drops: https://medscanada.com/product/betagan-eye-drops
- Butenafine-hcl-cream: https://medscanada.com/product/butenafine-hcl-cream
- Duofilm-wart-remover: https://medscanada.com/product/duofilm-wart-remover
- Atopiclair-cream: https://medscanada.com/product/atopiclair-cream
- Tilcotil: https://medscanada.com/product/tilcotil
- Benylin-dm-e-extra-strength-chest-cough-syrup: https://medscanada.com/product/benylin-dm-e-extra-strength-chest-cough-syrup
- Xalacom: https://medscanada.com/product/xalacom
- Beano: https://medscanada.com/product/beano
- Nicorette-microtab: https://medscanada.com/product/nicorette-microtab
- Xclair: https://medscanada.com/product/xclair
- Gastrolyte: https://medscanada.com/product/gastrolyte
- Flutamide: https://medscanada.com/product/flutamide
- Benzoyl-peroxide: https://medscanada.com/product/benzoyl-peroxide
- Epi-otic-dog-and-cat-ear-cleanser: https://medscanada.com/product/epi-otic-dog-and-cat-ear-cleanser
- Lactic-acidsalicylic-acid-cleanser: https://medscanada.com/product/lactic-acidsalicylic-acid-cleanser
- Lokelma: https://medscanada.com/product/lokelma
- Bacitin-ointment: https://medscanada.com/product/bacitin-ointment
- Tanzeum-pen: https://medscanada.com/product/tanzeum-pen
- Kaopectate: https://medscanada.com/product/kaopectate
- Triamcinolone-acetonide-cream: https://medscanada.com/product/triamcinolone-acetonide-cream
- Galvus: https://medscanada.com/product/galvus
- Betaderm-cream: https://medscanada.com/product/betaderm-cream
- Ddavp-melt: https://medscanada.com/product/ddavp-melt
- Nix-dermal-cream-rinse: https://medscanada.com/product/nix-dermal-cream-rinse
- Endometrin-vaginal-insert: https://medscanada.com/product/endometrin-vaginal-insert
- Progesterone-vaginal-insert: https://medscanada.com/product/progesterone-vaginal-insert
- Drontal-plus-for-dogs: https://medscanada.com/product/drontal-plus-for-dogs
- Praziquantelpyrantelfabantel: https://medscanada.com/product/praziquantelpyrantelfabantel
- Praziquantelpyrantelfabantel-xl: https://medscanada.com/product/praziquantelpyrantelfabantel-xl
- Lipoflavonoid-plus: https://medscanada.com/product/lipoflavonoid-plus
- Ondansetron-injection: https://medscanada.com/product/ondansetron-injection
- Otosporin-ear-drops: https://medscanada.com/product/otosporin-ear-drops
- Rozerem: https://medscanada.com/product/rozerem
- Colace-syrup: https://medscanada.com/product/colace-syrup
- Docusate-sodium-syrup: https://medscanada.com/product/docusate-sodium-syrup
- Rhinaris-nozoil-nasal-spray: https://medscanada.com/product/rhinaris-nozoil-nasal-spray
- Clotrimazole-lozenges: https://medscanada.com/product/clotrimazole-lozenges
- Ibuleve-maximum-strength-gel: https://medscanada.com/product/ibuleve-maximum-strength-gel
- Preservex: https://medscanada.com/product/preservex
- Aceclofenac: https://medscanada.com/product/aceclofenac
- Urelle: https://medscanada.com/product/urelle
- Pepto-bismol-chewable-tablets: https://medscanada.com/product/pepto-bismol-chewable-tablets
- Osmoprep: https://medscanada.com/product/osmoprep
- Biaxin-oral-suspension: https://medscanada.com/product/biaxin-oral-suspension
- Clarithromycin-oral-suspension: https://medscanada.com/product/clarithromycin-oral-suspension
- Podofilm: https://medscanada.com/product/podofilm
- Repliva-217: https://medscanada.com/product/repliva-217
- Iron-supplement: https://medscanada.com/product/iron-supplement
- Panoxyl-bar: https://medscanada.com/product/panoxyl-bar
- Cleocin-t-lotion: https://medscanada.com/product/cleocin-t-lotion
- Clindamycin-t-lotion: https://medscanada.com/product/clindamycin-t-lotion
- Mydfrin-ophthalmic-solution: https://medscanada.com/product/mydfrin-ophthalmic-solution
- Neosporin-antibiotic-ointment: https://medscanada.com/product/neosporin-antibiotic-ointment
- Rub-a535: https://medscanada.com/product/rub-a535
- Zipsor: https://medscanada.com/product/zipsor
- Aristocort-r-ointment: https://medscanada.com/product/aristocort-r-ointment
- Freshkote: https://medscanada.com/product/freshkote
- Mefenamic-acid: https://medscanada.com/product/mefenamic-acid
- Levonelle-one-step-contraceptive: https://medscanada.com/product/levonelle-one-step-contraceptive
- Levonorgestrel-contraceptive: https://medscanada.com/product/levonorgestrel-contraceptive
- Zanidip: https://medscanada.com/product/zanidip
- Cefazolin: https://medscanada.com/product/cefazolin
- Trilyte: https://medscanada.com/product/trilyte
- Eumovate-cream: https://medscanada.com/product/eumovate-cream
- Merional: https://medscanada.com/product/merional
- Maxilene-cream: https://medscanada.com/product/maxilene-cream
- Glyceryl-trinitrate: https://medscanada.com/product/glyceryl-trinitrate
- Potassium-chloride-sa-tablet: https://medscanada.com/product/potassium-chloride-sa-tablet
- Treximet: https://medscanada.com/product/treximet
- Sumatriptannaproxen: https://medscanada.com/product/sumatriptannaproxen
- Valisone-g-ointment: https://medscanada.com/product/valisone-g-ointment
- Piqray: https://medscanada.com/product/piqray
- Calcijex: https://medscanada.com/product/calcijex
- Difflam-spray: https://medscanada.com/product/difflam-spray
- Sennosides-syrup: https://medscanada.com/product/sennosides-syrup
- Imunovir: https://medscanada.com/product/imunovir
- Phenergan: https://medscanada.com/product/phenergan
- Promethazine-hcl: https://medscanada.com/product/promethazine-hcl
- Emgality-auto-injector: https://medscanada.com/product/emgality-auto-injector
- Relenza-diskhaler: https://medscanada.com/product/relenza-diskhaler
- Metolazone: https://medscanada.com/product/metolazone
- Fortekor-for-pets: https://medscanada.com/product/fortekor-for-pets
- Palafer-cf: https://medscanada.com/product/palafer-cf
- Jergens-naturally-smooth-shave-minimizing-lotion: https://medscanada.com/product/jergens-naturally-smooth-shave-minimizing-lotion
- Antagon: https://medscanada.com/product/antagon
- Absorbine-jr-original-liniment-regular: https://medscanada.com/product/absorbine-jr-original-liniment-regular
- Noxzema-triple-clean-antibacterial-lathering-cleanser: https://medscanada.com/product/noxzema-triple-clean-antibacterial-lathering-cleanser
- Dasatinib: https://medscanada.com/product/dasatinib
- Ventolin-diskus: https://medscanada.com/product/ventolin-diskus
- Salbutamol-diskus: https://medscanada.com/product/salbutamol-diskus
- Advair: https://medscanada.com/product/advair
- Replens-vaginal-moisturizer: https://medscanada.com/product/replens-vaginal-moisturizer
- Pegintron: https://medscanada.com/product/pegintron
- Pramox-hc-cream: https://medscanada.com/product/pramox-hc-cream
- Necon: https://medscanada.com/product/necon
- Rhinaris-gel: https://medscanada.com/product/rhinaris-gel
- Amlodipinetelmisartan: https://medscanada.com/product/amlodipinetelmisartan
- Fibristal: https://medscanada.com/product/fibristal
- Urea-cream: https://medscanada.com/product/urea-cream
- Tryptan: https://medscanada.com/product/tryptan
- Tryptan-249: https://medscanada.com/product/tryptan-249
- Tryptophan: https://medscanada.com/product/tryptophan
- Tears-again-hydrate: https://medscanada.com/product/tears-again-hydrate
- Folic-acid-injection: https://medscanada.com/product/folic-acid-injection
- Migril: https://medscanada.com/product/migril
- Ilium-ear-drops-for-pets: https://medscanada.com/product/ilium-ear-drops-for-pets
